,,open,high,low,close,volume
AAPL,2021-07-14 14:45:00,149.20000,149.34000,149.13000,149.31200,1940238
AAPL,2021-07-14 15:00:00,149.31500,149.56000,149.25000,149.28000,3372282
AAPL,2021-07-14 15:15:00,149.27000,149.50999,148.96001,149.40500,3993521
AAPL,2021-07-14 15:30:00,149.39999,149.57001,149.17000,149.17000,4144988
AAPL,2021-07-14 15:45:00,149.17500,149.45500,148.82001,149.21001,9052258
AAPL,2021-07-15 09:30:00,149.17000,149.50999,148.12000,148.70000,11208952
AAPL,2021-07-15 09:45:00,148.70000,150.00000,148.62500,149.77499,8880985
AAPL,2021-07-15 10:00:00,149.78000,149.80000,149.16000,149.45000,5211632
AAPL,2021-07-15 10:15:00,149.44501,149.57001,148.47000,148.74500,5592384
AAPL,2021-07-15 10:30:00,148.75999,149.25999,148.42120,148.42500,4268121
AAPL,2021-07-15 10:45:00,148.42010,148.56000,147.91000,148.19000,5586536
AAPL,2021-07-15 11:00:00,148.18500,148.38000,147.79500,148.34000,4683485
AAPL,2021-07-15 11:15:00,148.33501,148.73500,148.28220,148.60001,2863330
AAPL,2021-07-15 11:30:00,148.60001,148.87500,148.45000,148.49500,2709099
AAPL,2021-07-15 11:45:00,148.49001,148.62990,147.98000,148.12000,2915814
AAPL,2021-07-15 12:00:00,148.12000,148.14999,147.55000,147.66499,4060606
AAPL,2021-07-15 12:15:00,147.66499,148.02499,147.42999,148.00000,2857362
AAPL,2021-07-15 12:30:00,147.98070,148.23720,147.64000,148.11870,2335257
AAPL,2021-07-15 12:45:00,148.11501,148.13000,147.84000,147.90010,1830453
AAPL,2021-07-15 13:00:00,147.89999,148.01691,147.75200,147.80991,1641116
AAPL,2021-07-15 13:15:00,147.81000,148.08000,147.70000,147.89999,2177673
AAPL,2021-07-15 13:30:00,147.90190,147.90190,147.34500,147.52870,2663812
AAPL,2021-07-15 13:45:00,147.52080,147.63000,147.09500,147.31500,2727510
AAPL,2021-07-15 14:00:00,147.31500,147.85001,147.28000,147.75900,2902985
AAPL,2021-07-15 14:15:00,147.75500,148.00800,147.66499,147.79570,2101297
AAPL,2021-07-15 14:30:00,147.78999,147.87010,147.38000,147.47000,1743737
AAPL,2021-07-15 14:45:00,147.46001,148.00000,147.32001,148.00000,2597453
AAPL,2021-07-15 15:00:00,147.99500,148.17999,147.91000,148.02840,2389908
AAPL,2021-07-15 15:15:00,148.03000,148.22000,147.96001,148.09000,2173712
AAPL,2021-07-15 15:30:00,148.09990,148.52499,148.06000,148.15500,3906243
AAPL,2021-07-15 15:45:00,148.15221,148.50000,148.15221,148.48000,5672946
AAPL,2021-07-16 09:30:00,148.50000,149.75999,148.50000,148.96001,10839330
AAPL,2021-07-16 09:45:00,148.96001,149.31000,148.73000,148.99001,4765919
AAPL,2021-07-16 10:00:00,149.00980,149.32001,148.63499,148.90900,4501968
AAPL,2021-07-16 10:15:00,148.91000,149.10989,148.20180,148.27499,3840153
AAPL,2021-07-16 10:30:00,148.27000,148.62000,148.17999,148.49001,3185585
AAPL,2021-07-16 10:45:00,148.48000,148.91000,148.32111,148.60201,2747205
AAPL,2021-07-16 11:00:00,148.60500,148.70500,148.00999,148.02000,2699077
AAPL,2021-07-16 11:15:00,148.00999,148.08000,147.48000,147.52000,2448345
AAPL,2021-07-16 11:30:00,147.52000,147.77000,147.19000,147.25999,4982096
AAPL,2021-07-16 11:45:00,147.28500,147.64999,147.06000,147.33501,2582689
AAPL,2021-07-16 12:00:00,147.34000,147.85001,147.32500,147.78000,1969336
AAPL,2021-07-16 12:15:00,147.77000,147.87691,147.36000,147.50990,1944598
AAPL,2021-07-16 12:30:00,147.50000,147.57990,147.34000,147.52499,1410714
AAPL,2021-07-16 12:45:00,147.50999,147.79160,147.49500,147.70000,1693945
AAPL,2021-07-16 13:00:00,147.70000,148.07001,147.65010,147.95290,1796926
AAPL,2021-07-16 13:15:00,147.95000,148.17999,147.83009,147.86501,3275901
AAPL,2021-07-16 13:30:00,147.89999,147.89999,147.63000,147.70000,1326311
AAPL,2021-07-16 13:45:00,147.71001,147.89999,147.63010,147.67999,1351355
AAPL,2021-07-16 14:00:00,147.67999,147.67999,147.31000,147.36771,1616733
AAPL,2021-07-16 14:15:00,147.37000,147.58501,147.28000,147.28920,1427934
AAPL,2021-07-16 14:30:00,147.32001,147.42000,147.03999,147.09000,1901603
AAPL,2021-07-16 14:45:00,147.09000,147.13820,146.50000,146.53000,3685612
AAPL,2021-07-16 15:00:00,146.53500,146.53999,145.89999,146.46750,4543098
AAPL,2021-07-16 15:15:00,146.41000,146.63000,146.07001,146.15010,3329372
AAPL,2021-07-16 15:30:00,146.16000,146.33000,145.96001,146.16991,3664241
AAPL,2021-07-16 15:45:00,146.17000,146.52000,146.00999,146.39000,6267078
AAPL,2021-07-19 09:30:00,143.70500,144.07001,142.57001,143.63010,16249340
AAPL,2021-07-19 09:45:00,143.64000,143.81000,142.02000,142.05000,8058242
AAPL,2021-07-19 10:00:00,142.04500,142.55000,141.75999,141.82001,7407796
AAPL,2021-07-19 10:15:00,141.83000,142.41000,141.67000,142.39500,6205109
AAPL,2021-07-19 10:30:00,142.40500,142.76500,141.96010,142.64500,4696414
AAPL,2021-07-19 10:45:00,142.64000,143.05000,142.48000,143.03140,3981069
AAPL,2021-07-19 11:00:00,143.03999,143.59000,142.85001,143.25000,3732316
AAPL,2021-07-19 11:15:00,143.24049,143.49001,143.03000,143.19991,2741655
AAPL,2021-07-19 11:30:00,143.20000,143.95000,143.14999,143.86780,4187910
AAPL,2021-07-19 11:45:00,143.86990,143.92999,143.34000,143.35570,2871850
AAPL,2021-07-19 12:00:00,143.34000,143.40691,142.80000,143.00999,2801781
AAPL,2021-07-19 12:15:00,143.00000,143.35001,142.88499,142.90500,2327851
AAPL,2021-07-19 12:30:00,142.91000,143.02000,142.25000,142.29849,3026778
AAPL,2021-07-19 12:45:00,142.28999,142.39999,142.02000,142.08501,2844427
AAPL,2021-07-19 13:00:00,142.08000,142.28999,141.92500,142.02000,2728090
AAPL,2021-07-19 13:15:00,142.01010,142.22000,141.73000,141.78999,2405897
AAPL,2021-07-19 13:30:00,141.78000,142.20000,141.70000,142.13000,2776530
AAPL,2021-07-19 13:45:00,142.13100,142.27499,141.88000,141.89999,2359145
AAPL,2021-07-19 14:00:00,141.89999,142.35001,141.89000,142.28000,2235701
AAPL,2021-07-19 14:15:00,142.28999,142.55000,142.17000,142.53000,2101901
AAPL,2021-07-19 14:30:00,142.53000,142.58000,141.94009,142.03999,2306724
AAPL,2021-07-19 14:45:00,142.03999,142.37000,141.99001,142.13499,1875548
AAPL,2021-07-19 15:00:00,142.14000,142.58000,142.09500,142.38831,2581410
AAPL,2021-07-19 15:15:00,142.39000,142.43030,141.86000,141.86501,3195003
AAPL,2021-07-19 15:30:00,141.87000,142.24001,141.75999,141.96001,3625501
AAPL,2021-07-19 15:45:00,141.97000,142.53999,141.77220,142.52000,7529279
AAPL,2021-07-20 09:30:00,143.47000,144.03000,142.96001,143.53999,9032452
AAPL,2021-07-20 09:45:00,143.53999,144.31500,143.45000,144.22000,5959264
AAPL,2021-07-20 10:00:00,144.21001,144.34000,143.80000,144.33501,4474726
AAPL,2021-07-20 10:15:00,144.33990,144.88860,144.12500,144.52000,4589719
AAPL,2021-07-20 10:30:00,144.52499,144.72990,144.35001,144.64999,2906718
AAPL,2021-07-20 10:45:00,144.64000,145.25000,144.53000,145.16000,3328655
AAPL,2021-07-20 11:00:00,145.16000,145.21001,144.91499,145.12500,2636288
AAPL,2021-07-20 11:15:00,145.12910,145.20000,144.97000,145.06180,1975498
AAPL,2021-07-20 11:30:00,145.06500,145.42999,145.00999,145.41750,2109824
AAPL,2021-07-20 11:45:00,145.41000,145.66000,145.21001,145.63000,2219787
AAPL,2021-07-20 12:00:00,145.64000,145.75999,145.53999,145.69080,1877571
AAPL,2021-07-20 12:15:00,145.69501,145.96500,145.58000,145.94000,1883671
AAPL,2021-07-20 12:30:00,145.95000,146.30000,145.95000,146.23000,2976538
AAPL,2021-07-20 12:45:00,146.23750,146.70000,146.21001,146.70000,2556813
AAPL,2021-07-20 13:00:00,146.70000,146.77000,146.19000,146.52991,2906689
AAPL,2021-07-20 13:15:00,146.52850,146.89000,146.49001,146.88000,2471378
AAPL,2021-07-20 13:30:00,146.88000,147.09970,146.78999,146.82500,2487977
AAPL,2021-07-20 13:45:00,146.83000,147.07001,146.74001,146.75000,2176864
AAPL,2021-07-20 14:00:00,146.75101,146.80000,146.53999,146.76500,2566034
AAPL,2021-07-20 14:15:00,146.77000,146.99001,146.64999,146.93990,1742561
AAPL,2021-07-20 14:30:00,146.92999,146.98990,146.39000,146.44000,2207439
AAPL,2021-07-20 14:45:00,146.42999,146.53439,146.24001,146.41110,2142174
AAPL,2021-07-20 15:00:00,146.42000,146.83000,146.39999,146.79150,2323155
AAPL,2021-07-20 15:15:00,146.78011,146.99001,146.75000,146.95500,2247863
AAPL,2021-07-20 15:30:00,146.96001,147.00500,146.55000,146.61990,4149087
AAPL,2021-07-20 15:45:00,146.61000,146.64999,146.11000,146.14999,5945083
AAPL,2021-07-21 09:30:00,145.64999,146.13000,145.24001,145.64999,8958020
AAPL,2021-07-21 09:45:00,145.54500,145.58009,144.82001,145.27499,4514726
AAPL,2021-07-21 10:00:00,145.28000,145.29500,144.63000,145.14000,3856335
AAPL,2021-07-21 10:15:00,145.14999,145.67999,145.02000,145.44000,3040310
AAPL,2021-07-21 10:30:00,145.44749,145.86000,145.25000,145.67999,2769943
AAPL,2021-07-21 10:45:00,145.68500,145.88000,145.58009,145.71500,2216470
AAPL,2021-07-21 11:00:00,145.72000,145.91000,145.57300,145.81500,2415612
AAPL,2021-07-21 11:15:00,145.81990,146.04750,145.75999,145.76289,2509752
AAPL,2021-07-21 11:30:00,145.76990,145.80000,145.25011,145.30499,1889508
AAPL,2021-07-21 11:45:00,145.30000,145.49001,145.02000,145.42120,2613843
AAPL,2021-07-21 12:00:00,145.42000,145.47980,145.22000,145.32690,1319533
AAPL,2021-07-21 12:15:00,145.32500,145.36990,145.12000,145.31500,1677391
AAPL,2021-07-21 12:30:00,145.31500,145.42999,145.19000,145.21741,1243906
AAPL,2021-07-21 12:45:00,145.22000,145.32001,144.96001,145.02750,1419168
AAPL,2021-07-21 13:00:00,145.02499,145.10001,144.84000,145.02000,2057346
AAPL,2021-07-21 13:15:00,145.03000,145.17000,144.99429,145.11501,1231046
AAPL,2021-07-21 13:30:00,145.12000,145.25999,144.99001,145.21500,1149959
AAPL,2021-07-21 13:45:00,145.21500,145.35001,145.16000,145.28000,1140628
AAPL,2021-07-21 14:00:00,145.27010,145.30000,145.12000,145.25999,1373371
AAPL,2021-07-21 14:15:00,145.26981,145.26981,145.03500,145.14999,1208376
AAPL,2021-07-21 14:30:00,145.14070,145.33000,145.02000,145.29500,1574190
AAPL,2021-07-21 14:45:00,145.28999,145.45000,145.27000,145.43500,1624252
AAPL,2021-07-21 15:00:00,145.42999,145.53000,145.36000,145.41499,1659613
AAPL,2021-07-21 15:15:00,145.41560,145.50999,145.21500,145.27980,1649735
AAPL,2021-07-21 15:30:00,145.27499,145.28999,145.00999,145.03999,2270814
AAPL,2021-07-21 15:45:00,145.04500,145.39999,144.82001,145.39000,6288416
AAPL,2021-07-22 09:30:00,145.89000,146.74001,145.81000,146.57001,7761860
AAPL,2021-07-22 09:45:00,146.57750,147.00000,146.25000,146.83000,10875822
AAPL,2021-07-22 10:00:00,146.83000,147.23000,146.83000,147.16000,4278096
AAPL,2021-07-22 10:15:00,147.16750,147.55000,146.98199,147.46500,3750485
AAPL,2021-07-22 10:30:00,147.47000,147.96989,147.33000,147.74870,3847956
AAPL,2021-07-22 10:45:00,147.74921,147.92999,147.58000,147.74001,2787096
AAPL,2021-07-22 11:00:00,147.73500,148.19501,147.52010,147.61000,3893509
AAPL,2021-07-22 11:15:00,147.61140,147.70000,147.16010,147.36011,3289116
AAPL,2021-07-22 11:30:00,147.37140,147.60001,147.25000,147.27499,2168379
AAPL,2021-07-22 11:45:00,147.28999,147.50000,147.13000,147.33099,1909316
AAPL,2021-07-22 12:00:00,147.33000,147.44000,146.85500,146.97000,1963827
AAPL,2021-07-22 12:15:00,146.96040,147.17000,146.66000,147.03999,2226270
AAPL,2021-07-22 12:30:00,147.03000,147.31860,146.97099,147.14540,1331191
AAPL,2021-07-22 12:45:00,147.14000,147.23000,146.85001,147.21001,1597751
AAPL,2021-07-22 13:00:00,147.20000,147.28999,147.15199,147.23000,1121754
AAPL,2021-07-22 13:15:00,147.22000,147.63000,147.22000,147.56990,1689958
AAPL,2021-07-22 13:30:00,147.56000,147.67000,147.41000,147.42500,1262268
AAPL,2021-07-22 13:45:00,147.42999,147.43500,147.22000,147.22290,1403624
AAPL,2021-07-22 14:00:00,147.22501,147.36990,147.10001,147.28999,1573487
AAPL,2021-07-22 14:15:00,147.28999,147.36000,147.17000,147.30000,1072017
AAPL,2021-07-22 14:30:00,147.30000,147.30000,147.14999,147.25990,963280
AAPL,2021-07-22 14:45:00,147.25999,147.36000,146.94000,147.13000,1535529
AAPL,2021-07-22 15:00:00,147.12900,147.14500,146.88000,146.97009,1251165
AAPL,2021-07-22 15:15:00,146.97000,147.05499,146.87000,146.97000,1529230
AAPL,2021-07-22 15:30:00,146.97501,146.98000,146.48000,146.54919,2500106
AAPL,2021-07-22 15:45:00,146.54500,146.81500,146.54500,146.80000,3624208
AAPL,2021-07-23 09:30:00,147.50000,147.87000,146.92000,147.50990,7714677
AAPL,2021-07-23 09:45:00,147.49001,148.02000,147.34000,147.67500,13033558
AAPL,2021-07-23 10:00:00,147.67500,147.86990,147.57001,147.77000,2745464
AAPL,2021-07-23 10:15:00,147.75999,148.07001,147.70000,148.02499,2820306
AAPL,2021-07-23 10:30:00,148.03999,148.16000,147.89000,147.91000,2489286
AAPL,2021-07-23 10:45:00,147.92000,148.07010,147.73000,147.87000,2129034
AAPL,2021-07-23 11:00:00,147.86000,148.10780,147.82001,148.00000,2210555
AAPL,2021-07-23 11:15:00,148.00500,148.25000,148.00500,148.14011,2199505
AAPL,2021-07-23 11:30:00,148.14999,148.27000,148.00999,148.08009,1767186
AAPL,2021-07-23 11:45:00,148.08501,148.18250,148.02000,148.10001,1481455
AAPL,2021-07-23 12:00:00,148.10001,148.17000,147.86000,147.93010,1504341
AAPL,2021-07-23 12:15:00,147.93269,148.25000,147.92000,148.09500,1542668
AAPL,2021-07-23 12:30:00,148.10001,148.23500,148.08000,148.22000,1135681
AAPL,2021-07-23 12:45:00,148.21001,148.25000,148.02000,148.14999,1225703
AAPL,2021-07-23 13:00:00,148.14890,148.52000,148.14890,148.47990,1820472
AAPL,2021-07-23 13:15:00,148.48000,148.63499,148.46001,148.49001,1858755
AAPL,2021-07-23 13:30:00,148.48990,148.50000,148.14500,148.30499,1822172
AAPL,2021-07-23 13:45:00,148.30991,148.50000,148.28000,148.42999,1359821
AAPL,2021-07-23 14:00:00,148.42000,148.67999,148.39999,148.61000,1664963
AAPL,2021-07-23 14:15:00,148.60190,148.71130,148.50999,148.60001,1316305
AAPL,2021-07-23 14:30:00,148.61000,148.67000,148.42000,148.45500,1351226
AAPL,2021-07-23 14:45:00,148.45500,148.48000,148.28000,148.44000,1516797
AAPL,2021-07-23 15:00:00,148.45000,148.47000,148.25999,148.29900,1348632
AAPL,2021-07-23 15:15:00,148.30000,148.39999,148.19000,148.38000,1716679
AAPL,2021-07-23 15:30:00,148.38000,148.61000,148.33189,148.50500,2129451
AAPL,2021-07-23 15:45:00,148.50999,148.63000,148.41000,148.57001,4489548
AAPL,2021-07-26 09:30:00,148.25771,149.24500,147.70000,149.23000,8530477
AAPL,2021-07-26 09:45:00,149.23840,149.73000,149.16499,149.48990,10079739
AAPL,2021-07-26 10:00:00,149.49001,149.83000,149.17999,149.34500,4338975
AAPL,2021-07-26 10:15:00,149.35001,149.39999,148.92000,149.14990,2795959
AAPL,2021-07-26 10:30:00,149.13000,149.60989,149.12500,149.34500,2593142
AAPL,2021-07-26 10:45:00,149.35001,149.57500,149.20000,149.34000,2319189
AAPL,2021-07-26 11:00:00,149.34911,149.46500,149.21001,149.46500,1580360
AAPL,2021-07-26 11:15:00,149.47000,149.60001,149.34000,149.51320,1843641
AAPL,2021-07-26 11:30:00,149.50999,149.81000,149.49500,149.59500,2310205
AAPL,2021-07-26 11:45:00,149.60001,149.62000,149.39000,149.50000,1553687
AAPL,2021-07-26 12:00:00,149.52901,149.62500,149.44000,149.48599,1356681
AAPL,2021-07-26 12:15:00,149.49001,149.52000,149.35001,149.38741,1223900
AAPL,2021-07-26 12:30:00,149.38499,149.42999,149.17999,149.25500,1547229
AAPL,2021-07-26 12:45:00,149.25000,149.27991,149.03999,149.08000,1344959
AAPL,2021-07-26 13:00:00,149.08501,149.39000,149.06000,149.37500,1288390
AAPL,2021-07-26 13:15:00,149.37000,149.50999,149.27000,149.40500,1288715
AAPL,2021-07-26 13:30:00,149.40500,149.45000,149.34000,149.41000,844179
AAPL,2021-07-26 13:45:00,149.41000,149.41499,149.19000,149.34590,1007372
AAPL,2021-07-26 14:00:00,149.34000,149.40500,149.13010,149.13010,1317998
AAPL,2021-07-26 14:15:00,149.13989,149.27000,149.04210,149.25500,1292059
AAPL,2021-07-26 14:30:00,149.25999,149.39000,149.22301,149.29010,1312237
AAPL,2021-07-26 14:45:00,149.29500,149.50000,149.28200,149.47000,1301109
AAPL,2021-07-26 15:00:00,149.47501,149.49500,149.36200,149.43500,1398910
AAPL,2021-07-26 15:15:00,149.43829,149.48000,149.28999,149.44501,1491972
AAPL,2021-07-26 15:30:00,149.44501,149.47000,149.11000,149.11000,1776580
AAPL,2021-07-26 15:45:00,149.11501,149.13000,148.77170,148.99001,5421378
AAPL,2021-07-27 09:30:00,149.13080,149.20000,148.25000,148.50000,8589238
AAPL,2021-07-27 09:45:00,148.70000,148.75000,148.33000,148.64999,3597426
AAPL,2021-07-27 10:00:00,148.64500,148.73000,147.36501,147.49500,4865391
AAPL,2021-07-27 10:15:00,147.47501,147.67000,146.88210,147.38000,4766055
AAPL,2021-07-27 10:30:00,147.37080,147.37500,146.60001,147.14999,4197658
AAPL,2021-07-27 10:45:00,147.14850,147.56000,146.95000,147.42000,3293966
AAPL,2021-07-27 11:00:00,147.41000,147.66000,147.05009,147.10010,2822577
AAPL,2021-07-27 11:15:00,147.10899,147.14999,146.59500,146.86839,2903741
AAPL,2021-07-27 11:30:00,146.86990,146.86990,146.17000,146.37500,4015575
AAPL,2021-07-27 11:45:00,146.37500,146.53999,146.25000,146.35500,2281230
AAPL,2021-07-27 12:00:00,146.35001,146.36501,145.55000,145.91000,4070889
AAPL,2021-07-27 12:15:00,145.91000,146.39999,145.80000,146.39000,2637265
AAPL,2021-07-27 12:30:00,146.38000,146.46919,146.02000,146.18990,2102412
AAPL,2021-07-27 12:45:00,146.17999,146.21001,145.91000,146.06000,1886375
AAPL,2021-07-27 13:00:00,146.05991,146.29500,145.94501,146.01500,2008707
AAPL,2021-07-27 13:15:00,146.02000,146.20000,145.71890,145.94501,2392244
AAPL,2021-07-27 13:30:00,145.92500,146.24500,145.86000,146.22009,2039159
AAPL,2021-07-27 13:45:00,146.22690,146.23000,145.92999,145.98000,1490528
AAPL,2021-07-27 14:00:00,145.97940,146.37000,145.92000,146.37000,1771919
AAPL,2021-07-27 14:15:00,146.36800,146.67990,146.34000,146.66499,2138616
AAPL,2021-07-27 14:30:00,146.66499,146.75999,146.44000,146.58080,3158188
AAPL,2021-07-27 14:45:00,146.58000,147.06000,146.58000,147.06000,2516497
AAPL,2021-07-27 15:00:00,147.06500,147.31979,146.75000,146.75500,3046838
AAPL,2021-07-27 15:15:00,146.75130,146.82001,146.58000,146.61501,2534097
AAPL,2021-07-27 15:30:00,146.61000,146.64000,146.37000,146.53500,3094612
AAPL,2021-07-27 15:45:00,146.53500,146.89000,146.28000,146.77000,6571975
AAPL,2021-07-28 09:30:00,144.82500,144.85001,142.53999,142.73869,17292659
AAPL,2021-07-28 09:45:00,142.73000,144.67990,142.70000,144.56000,8882823
AAPL,2021-07-28 10:00:00,144.57001,145.85001,144.42000,145.73500,7070538
AAPL,2021-07-28 10:15:00,145.74001,146.96001,145.55000,146.37000,7541935
AAPL,2021-07-28 10:30:00,146.37990,146.77991,145.63010,145.64999,4772804
AAPL,2021-07-28 10:45:00,145.65010,146.42990,145.64000,146.28000,3264158
AAPL,2021-07-28 11:00:00,146.28000,146.49001,146.00990,146.07190,2455532
AAPL,2021-07-28 11:15:00,146.08000,146.28000,145.32060,145.33501,2715904
AAPL,2021-07-28 11:30:00,145.33009,145.52110,144.94000,145.06500,3033111
AAPL,2021-07-28 11:45:00,145.06500,145.11990,144.42000,144.75500,3794612
AAPL,2021-07-28 12:00:00,144.75999,145.15500,144.62000,145.08990,3059746
AAPL,2021-07-28 12:15:00,145.08501,145.37000,144.84000,145.32001,9237552
AAPL,2021-07-28 12:30:00,145.33000,145.43719,144.78999,144.81500,2027377
AAPL,2021-07-28 12:45:00,144.81000,145.05000,144.69501,144.89500,1565357
AAPL,2021-07-28 13:00:00,144.91000,145.00000,144.32001,144.35001,2025284
AAPL,2021-07-28 13:15:00,144.34000,144.37000,143.92999,144.24010,2692188
AAPL,2021-07-28 13:30:00,144.24500,144.44000,143.88000,144.38400,2176929
AAPL,2021-07-28 13:45:00,144.39000,144.64000,144.34000,144.48000,1760247
AAPL,2021-07-28 14:00:00,144.49989,145.09000,143.94000,145.08990,5087617
AAPL,2021-07-28 14:15:00,145.07001,145.30000,144.89999,145.00000,2447437
AAPL,2021-07-28 14:30:00,145.00000,145.15500,144.42999,145.10001,2807358
AAPL,2021-07-28 14:45:00,145.10010,145.43990,144.87010,145.02499,2556268
AAPL,2021-07-28 15:00:00,145.03000,145.41991,144.92000,145.41991,2410495
AAPL,2021-07-28 15:15:00,145.41499,145.50990,145.16000,145.38670,2204236
AAPL,2021-07-28 15:30:00,145.38000,145.48500,145.18500,145.44110,2359326
AAPL,2021-07-28 15:45:00,145.44000,145.48000,144.95000,144.98000,4624107
AAPL,2021-07-28 16:00:00,144.98000,144.98000,144.98000,144.98000,0
AAPL,2021-07-29 09:30:00,144.66800,146.35001,144.58000,146.19000,5718490
AAPL,2021-07-29 09:45:00,146.37000,146.48000,146.00999,146.22569,3477642
AAPL,2021-07-29 10:00:00,146.22000,146.49001,145.66000,145.86000,3606311
AAPL,2021-07-29 10:15:00,145.85001,146.03999,145.61000,145.84000,2511258
AAPL,2021-07-29 10:30:00,145.85001,146.08000,145.78000,145.89999,2262772
AAPL,2021-07-29 10:45:00,145.89500,146.24001,145.74001,146.07500,2101441
AAPL,2021-07-29 11:00:00,146.07500,146.12000,145.69231,145.72501,1928639
AAPL,2021-07-29 11:15:00,145.72000,145.84000,145.55009,145.63499,2241289
AAPL,2021-07-29 11:30:00,145.64000,145.72900,145.52000,145.65500,1623420
AAPL,2021-07-29 11:45:00,145.66000,145.93089,145.64000,145.78000,1494725
AAPL,2021-07-29 12:00:00,145.77000,146.03999,145.67999,145.94080,1464421
AAPL,2021-07-29 12:15:00,145.94501,146.06010,145.83000,145.87000,1185200
AAPL,2021-07-29 12:30:00,145.88000,145.97501,145.73109,145.75999,900398
AAPL,2021-07-29 12:45:00,145.76010,145.99500,145.71001,145.95000,906673
AAPL,2021-07-29 13:00:00,145.95000,146.16991,145.89999,146.01500,1257731
AAPL,2021-07-29 13:15:00,146.02000,146.07001,145.81000,145.95000,1026036
AAPL,2021-07-29 13:30:00,145.95750,146.00999,145.72160,145.82100,1022141
AAPL,2021-07-29 13:45:00,145.82001,145.84000,145.67999,145.80150,1056724
AAPL,2021-07-29 14:00:00,145.81000,145.95000,145.78011,145.91000,834671
AAPL,2021-07-29 14:15:00,145.91499,146.00999,145.80009,145.92180,1047334
AAPL,2021-07-29 14:30:00,145.92500,145.95500,145.81000,145.87061,1047632
AAPL,2021-07-29 14:45:00,145.88000,145.93990,145.75999,145.80000,864869
AAPL,2021-07-29 15:00:00,145.80000,145.84000,145.72000,145.76500,976697
AAPL,2021-07-29 15:15:00,145.77000,145.85001,145.64500,145.67000,1327872
AAPL,2021-07-29 15:30:00,145.67999,145.70500,145.55000,145.64000,1567088
AAPL,2021-07-29 15:45:00,145.63000,145.75999,145.59000,145.63000,3391267
AAPL,2021-07-29 16:00:00,145.64000,145.64000,145.64000,145.64000,0
AAPL,2021-07-30 09:30:00,144.38000,145.33000,144.11011,144.99100,8672103
AAPL,2021-07-30 09:45:00,145.00000,145.28000,144.85010,145.10001,3603236
AAPL,2021-07-30 10:00:00,145.11501,145.30000,144.62000,144.75999,3201668
AAPL,2021-07-30 10:15:00,144.75999,144.88000,144.52499,144.75000,2806881
AAPL,2021-07-30 10:30:00,144.75000,145.00000,144.55080,144.82001,2314034
AAPL,2021-07-30 10:45:00,144.82001,144.90500,144.64999,144.80000,1729882
AAPL,2021-07-30 11:00:00,144.78999,145.08000,144.66499,144.99001,1890596
AAPL,2021-07-30 11:15:00,144.98070,145.08000,144.72000,145.03500,3229380
AAPL,2021-07-30 11:30:00,145.03000,145.12990,144.91000,144.98500,1359570
AAPL,2021-07-30 11:45:00,144.98500,145.17999,144.83000,145.12000,1326536
AAPL,2021-07-30 12:00:00,145.11000,145.29739,144.95000,145.05000,1532061
AAPL,2021-07-30 12:15:00,145.06500,145.32001,144.98000,145.23000,1267959
AAPL,2021-07-30 12:30:00,145.24001,145.28999,145.14000,145.24001,989311
AAPL,2021-07-30 12:45:00,145.24001,145.50000,145.22000,145.47760,1526772
AAPL,2021-07-30 13:00:00,145.47929,145.59000,145.35001,145.59000,1158199
AAPL,2021-07-30 13:15:00,145.60001,145.75000,145.45000,145.66499,1367160
AAPL,2021-07-30 13:30:00,145.66000,145.89999,145.65500,145.82280,1424611
AAPL,2021-07-30 13:45:00,145.81000,145.86990,145.66499,145.74800,1164977
AAPL,2021-07-30 14:00:00,145.74500,145.97000,145.66000,145.93500,1396177
AAPL,2021-07-30 14:15:00,145.93500,146.28999,145.85100,146.18500,2134725
AAPL,2021-07-30 14:30:00,146.17999,146.32001,146.07001,146.08000,1817673
AAPL,2021-07-30 14:45:00,146.08000,146.28999,146.07001,146.20250,1514756
AAPL,2021-07-30 15:00:00,146.21001,146.33000,146.05499,146.10500,1879103
AAPL,2021-07-30 15:15:00,146.11000,146.16980,145.81000,145.93500,1798741
AAPL,2021-07-30 15:30:00,145.94501,146.16000,145.92500,145.97990,1891443
AAPL,2021-07-30 15:45:00,145.97000,146.11000,145.77499,145.86000,5327569
AAPL,2021-07-30 16:00:00,145.86000,145.86000,145.86000,145.86000,0
MSFT,2021-02-16 14:15:00,243.75000,244.05499,243.66000,243.92999,773053
MSFT,2021-02-16 14:30:00,243.95000,244.08000,243.67000,243.67999,403035
MSFT,2021-02-16 14:45:00,243.67999,243.70990,243.21001,243.46359,431015
MSFT,2021-02-16 15:00:00,243.46001,243.53400,243.16690,243.27080,555559
MSFT,2021-02-16 15:15:00,243.28500,243.50000,243.14999,243.38000,593792
MSFT,2021-02-16 15:30:00,243.36000,243.52000,243.25000,243.47000,578264
MSFT,2021-02-16 15:45:00,243.48000,244.02000,243.21001,243.70000,1860734
MSFT,2021-02-17 09:30:00,241.75000,242.66000,240.94000,242.52000,2236581
MSFT,2021-02-17 09:45:00,242.19501,242.75000,242.11000,242.23000,3466301
MSFT,2021-02-17 10:00:00,242.27000,242.52800,241.27000,241.36000,637387
MSFT,2021-02-17 10:15:00,241.35001,241.75000,241.08060,241.44000,626971
MSFT,2021-02-17 10:30:00,241.44000,241.96500,241.16000,241.73000,1726659
MSFT,2021-02-17 10:45:00,241.72000,242.92000,241.45000,242.64999,905112
